ts,action,side,requested_position_ratio,filled_position_ratio,price,fee,slippage,notional,margin_required,realized_pnl,reason_code
2025-06-30 14:00:00+00:00,HOLD,FLAT,0.0,0.0,107481.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 15:00:00+00:00,HOLD,FLAT,0.0,0.0,106764.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 16:00:00+00:00,HOLD,FLAT,0.0,0.0,107525.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 17:00:00+00:00,HOLD,FLAT,0.0,0.0,107551.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 18:00:00+00:00,HOLD,FLAT,0.0,0.0,107422.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 19:00:00+00:00,HOLD,FLAT,0.0,0.0,107191.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 20:00:00+00:00,HOLD,FLAT,0.0,0.0,107689.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 21:00:00+00:00,HOLD,FLAT,0.0,0.0,107534.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 22:00:00+00:00,HOLD,FLAT,0.0,0.0,107066.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-06-30 23:00:00+00:00,HOLD,FLAT,0.0,0.0,107051.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 00:00:00+00:00,HOLD,FLAT,0.0,0.0,107087.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 01:00:00+00:00,HOLD,FLAT,0.0,0.0,107327.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 02:00:00+00:00,HOLD,FLAT,0.0,0.0,107171.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 03:00:00+00:00,HOLD,FLAT,0.0,0.0,107050.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 04:00:00+00:00,HOLD,FLAT,0.0,0.0,107149.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 05:00:00+00:00,HOLD,FLAT,0.0,0.0,106836.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 06:00:00+00:00,HOLD,FLAT,0.0,0.0,106891.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 07:00:00+00:00,HOLD,FLAT,0.0,0.0,106844.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 08:00:00+00:00,HOLD,FLAT,0.0,0.0,107134.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 09:00:00+00:00,HOLD,FLAT,0.0,0.0,106666.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 10:00:00+00:00,HOLD,FLAT,0.0,0.0,106502.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 11:00:00+00:00,HOLD,FLAT,0.0,0.0,106438.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 12:00:00+00:00,HOLD,FLAT,0.0,0.0,106556.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 13:00:00+00:00,HOLD,FLAT,0.0,0.0,106367.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 14:00:00+00:00,HOLD,FLAT,0.0,0.0,106766.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 15:00:00+00:00,HOLD,FLAT,0.0,0.0,105862.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 16:00:00+00:00,HOLD,FLAT,0.0,0.0,105908.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 17:00:00+00:00,HOLD,FLAT,0.0,0.0,106041.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 18:00:00+00:00,HOLD,FLAT,0.0,0.0,106200.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 19:00:00+00:00,HOLD,FLAT,0.0,0.0,105692.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 20:00:00+00:00,HOLD,FLAT,0.0,0.0,105340.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 21:00:00+00:00,HOLD,FLAT,0.0,0.0,105860.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 22:00:00+00:00,HOLD,FLAT,0.0,0.0,105732.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-01 23:00:00+00:00,HOLD,FLAT,0.0,0.0,105575.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 00:00:00+00:00,HOLD,FLAT,0.0,0.0,105637.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 01:00:00+00:00,HOLD,FLAT,0.0,0.0,105336.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 02:00:00+00:00,HOLD,FLAT,0.0,0.0,105668.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 03:00:00+00:00,HOLD,FLAT,0.0,0.0,105865.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 04:00:00+00:00,HOLD,FLAT,0.0,0.0,106140.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 05:00:00+00:00,HOLD,FLAT,0.0,0.0,106344.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 06:00:00+00:00,HOLD,FLAT,0.0,0.0,106584.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 07:00:00+00:00,HOLD,FLAT,0.0,0.0,106964.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 08:00:00+00:00,OPEN_SHORT,SHORT,0.058102560043334965,0.058102560043334965,107004.69478,0.0004648204803466797,2.0,1.1620512008666992,0.058102560043334965,0.0,OPEN_SHORT_SIGNAL
2025-07-02 09:00:00+00:00,CLOSE,FLAT,0.0,0.0,107691.5,0.0004648204803466797,0.0,0.0,0.0,0.0,CLOSE_HARD_STOP
2025-07-02 10:00:00+00:00,HOLD,FLAT,0.0,0.0,107591.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 11:00:00+00:00,HOLD,FLAT,0.0,0.0,107784.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 12:00:00+00:00,HOLD,FLAT,0.0,0.0,107439.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 13:00:00+00:00,HOLD,FLAT,0.0,0.0,107333.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 14:00:00+00:00,HOLD,FLAT,0.0,0.0,107724.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 15:00:00+00:00,HOLD,FLAT,0.0,0.0,108096.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 16:00:00+00:00,HOLD,FLAT,0.0,0.0,108695.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 17:00:00+00:00,HOLD,FLAT,0.0,0.0,109367.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 18:00:00+00:00,HOLD,FLAT,0.0,0.0,109082.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 19:00:00+00:00,HOLD,FLAT,0.0,0.0,109488.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 20:00:00+00:00,HOLD,FLAT,0.0,0.0,109621.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 21:00:00+00:00,HOLD,FLAT,0.0,0.0,109092.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 22:00:00+00:00,HOLD,FLAT,0.0,0.0,109402.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-02 23:00:00+00:00,HOLD,FLAT,0.0,0.0,109095.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 00:00:00+00:00,HOLD,FLAT,0.0,0.0,108800.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 01:00:00+00:00,HOLD,FLAT,0.0,0.0,108884.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 02:00:00+00:00,HOLD,FLAT,0.0,0.0,108935.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 03:00:00+00:00,HOLD,FLAT,0.0,0.0,108676.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 04:00:00+00:00,HOLD,FLAT,0.0,0.0,108594.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 05:00:00+00:00,HOLD,FLAT,0.0,0.0,108738.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 06:00:00+00:00,HOLD,FLAT,0.0,0.0,109290.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 07:00:00+00:00,HOLD,FLAT,0.0,0.0,109419.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 08:00:00+00:00,HOLD,FLAT,0.0,0.0,109234.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 09:00:00+00:00,HOLD,FLAT,0.0,0.0,109325.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 10:00:00+00:00,HOLD,FLAT,0.0,0.0,109894.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 11:00:00+00:00,HOLD,FLAT,0.0,0.0,109794.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 12:00:00+00:00,HOLD,FLAT,0.0,0.0,109551.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 13:00:00+00:00,HOLD,FLAT,0.0,0.0,109120.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 14:00:00+00:00,HOLD,FLAT,0.0,0.0,110220.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 15:00:00+00:00,HOLD,FLAT,0.0,0.0,109669.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 16:00:00+00:00,HOLD,FLAT,0.0,0.0,109089.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 17:00:00+00:00,HOLD,FLAT,0.0,0.0,109236.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 18:00:00+00:00,HOLD,FLAT,0.0,0.0,109504.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 19:00:00+00:00,HOLD,FLAT,0.0,0.0,109637.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 20:00:00+00:00,HOLD,FLAT,0.0,0.0,109743.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 21:00:00+00:00,HOLD,FLAT,0.0,0.0,109902.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 22:00:00+00:00,HOLD,FLAT,0.0,0.0,109745.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-03 23:00:00+00:00,HOLD,FLAT,0.0,0.0,109656.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 00:00:00+00:00,HOLD,FLAT,0.0,0.0,109545.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 01:00:00+00:00,HOLD,FLAT,0.0,0.0,109422.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 02:00:00+00:00,HOLD,FLAT,0.0,0.0,109455.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 03:00:00+00:00,HOLD,FLAT,0.0,0.0,109138.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 04:00:00+00:00,HOLD,FLAT,0.0,0.0,109195.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 05:00:00+00:00,HOLD,FLAT,0.0,0.0,108938.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 06:00:00+00:00,HOLD,FLAT,0.0,0.0,108958.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 07:00:00+00:00,HOLD,FLAT,0.0,0.0,108982.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 08:00:00+00:00,HOLD,FLAT,0.0,0.0,108661.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 09:00:00+00:00,HOLD,FLAT,0.0,0.0,108710.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 10:00:00+00:00,HOLD,FLAT,0.0,0.0,108946.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 11:00:00+00:00,HOLD,FLAT,0.0,0.0,108849.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 12:00:00+00:00,HOLD,FLAT,0.0,0.0,108842.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 13:00:00+00:00,HOLD,FLAT,0.0,0.0,108684.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 14:00:00+00:00,HOLD,FLAT,0.0,0.0,107918.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 15:00:00+00:00,HOLD,FLAT,0.0,0.0,107762.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 16:00:00+00:00,OPEN_SHORT,SHORT,0.06,0.06,107513.09308,0.00047999999999999996,2.0,1.2,0.06,0.0,OPEN_SHORT_CRASH
2025-07-04 17:00:00+00:00,HOLD,SHORT,0.052603553235530856,0.052603553235530856,107571.68136,5.9171574115753134e-05,2.0,1.052071064710617,0.052603553235530856,0.0,HOLD_SHORT_REVERSE_WAIT_CONFIRM
2025-07-04 18:00:00+00:00,CLOSE,FLAT,0.0,0.0,107824.9,0.00047999999999999996,0.0,0.0,0.0,0.0,CLOSE_CRASH_FAILED
2025-07-04 19:00:00+00:00,HOLD,FLAT,0.0,0.0,107450.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 20:00:00+00:00,HOLD,FLAT,0.0,0.0,107429.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 21:00:00+00:00,HOLD,FLAT,0.0,0.0,107635.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 22:00:00+00:00,HOLD,FLAT,0.0,0.0,107859.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-04 23:00:00+00:00,HOLD,FLAT,0.0,0.0,108197.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 00:00:00+00:00,HOLD,FLAT,0.0,0.0,107935.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 01:00:00+00:00,HOLD,FLAT,0.0,0.0,108133.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 02:00:00+00:00,HOLD,FLAT,0.0,0.0,107939.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 03:00:00+00:00,HOLD,FLAT,0.0,0.0,108018.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 04:00:00+00:00,HOLD,FLAT,0.0,0.0,108093.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 05:00:00+00:00,HOLD,FLAT,0.0,0.0,108077.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 06:00:00+00:00,HOLD,FLAT,0.0,0.0,108082.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 07:00:00+00:00,HOLD,FLAT,0.0,0.0,108228.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 08:00:00+00:00,HOLD,FLAT,0.0,0.0,108000.8,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 09:00:00+00:00,HOLD,FLAT,0.0,0.0,107974.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 10:00:00+00:00,HOLD,FLAT,0.0,0.0,108033.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 11:00:00+00:00,HOLD,FLAT,0.0,0.0,108036.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 12:00:00+00:00,HOLD,FLAT,0.0,0.0,108059.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 13:00:00+00:00,HOLD,FLAT,0.0,0.0,108106.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 14:00:00+00:00,HOLD,FLAT,0.0,0.0,108077.5,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 15:00:00+00:00,HOLD,FLAT,0.0,0.0,108149.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 16:00:00+00:00,HOLD,FLAT,0.0,0.0,108012.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 17:00:00+00:00,HOLD,FLAT,0.0,0.0,108059.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 18:00:00+00:00,HOLD,FLAT,0.0,0.0,108044.9,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 19:00:00+00:00,HOLD,FLAT,0.0,0.0,107942.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 20:00:00+00:00,HOLD,FLAT,0.0,0.0,108092.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 21:00:00+00:00,HOLD,FLAT,0.0,0.0,108036.6,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 22:00:00+00:00,HOLD,FLAT,0.0,0.0,108028.7,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-05 23:00:00+00:00,HOLD,FLAT,0.0,0.0,108131.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-06 00:00:00+00:00,HOLD,FLAT,0.0,0.0,108153.4,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-06 01:00:00+00:00,HOLD,FLAT,0.0,0.0,108159.1,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-06 02:00:00+00:00,HOLD,FLAT,0.0,0.0,108155.3,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-06 03:00:00+00:00,HOLD,FLAT,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
2025-07-06 04:00:00+00:00,HOLD,FLAT,0.0,0.0,107996.2,0.0,0.0,0.0,0.0,0.0,HOLD_NO_ENTRY
